iata_code,type,name,latitude_deg,longitude_deg,elevation_ft,region_name,local_region
PTH,medium_airport,Port Heiden Airport,56.959359,-158.62106,95,Alaska,AK
HUA,medium_airport,Redstone Army Air Field,34.67869949,-86.68479919,684,Alabama,AL
SCM,medium_airport,Scammon Bay Airport,61.845298767100005,-165.570999146,14,Alaska,AK
TOG,medium_airport,Togiak Airport,59.052799224853516,-160.39700317382812,21,Alaska,AK
ILN,medium_airport,Wilmington Airpark,39.427898407,-83.792098999,1077,Ohio,OH
OLF,medium_airport,L M Clayton Airport,48.094501495399996,-105.574996948,1986,Montana,MT
MOU,small_airport,Mountain Village Airport,62.095401763916016,-163.6820068359375,337,Alaska,AK
FRN,small_airport,Bryant Army Airfield,61.266399,-149.653,378,Alaska,AK
KQA,small_airport,Akutan Airport,54.14459,-165.604332,133,Alaska,AK
BYW,small_airport,Blakely Island Airport,48.578999,-122.825996,66,Washington,WA
KGX,small_airport,Grayling Airport,62.895187,-160.066289,99,Alaska,AK
NUP,small_airport,Nunapitchuk Airport,60.905591,-162.440454,12,Alaska,AK
TCT,small_airport,Takotna Airport,62.993206,-156.029026,825,Alaska,AK
TLA,small_airport,Teller Airport,65.2404022217,-166.339004517,294,Alaska,AK
EEK,small_airport,Eek Airport,60.21367264,-162.0438843,12,Alaska,AK
GNU,small_airport,Goodnews Airport,59.117401123,-161.57699585,15,Alaska,AK
PHO,small_airport,Point Hope Airport,68.34880065917969,-166.7989959716797,12,Alaska,AK
AKI,small_airport,Akiak Airport,60.9029006958,-161.231002808,30,Alaska,AK
AUK,small_airport,Alakanuk Airport,62.680042266799994,-164.659927368,10,Alaska,AK
AET,small_airport,Allakaket Airport,66.5518035889,-152.621994019,441,Alaska,AK
CKK,small_airport,Sharp County Regional Airport,36.26490021,-91.56259918,716,Arkansas,AR
WBQ,small_airport,Beaver Airport,66.362197876,-147.406997681,359,Alaska,AK
ACB,small_airport,Antrim County Airport,44.988602,-85.198402,623,Michigan,MI
BTN,small_airport,Marlboro County Jetport - H E Avent Field Airport,34.6217,-79.734398,147,South Carolina,SC
CLR,small_airport,Cliff Hatfield Memorial Airport,33.131500244099996,-115.521003723,-182,California,CA
CTO,small_airport,Calverton Executive Airpark,40.9151,-72.791901,75,New York,NY
CDH,small_airport,Harrell Field,33.622798919699996,-92.7633972168,130,Arkansas,AR
CKA,small_airport,Kegelman AF Aux Field,36.734348,-98.123531,1202,Oklahoma,OK
CXC,small_airport,Chitina Airport,61.582901001,-144.427001953,556,Alaska,AK
CAO,small_airport,Clayton Municipal Airpark,36.4462013245,-103.166999817,4965,New Mexico,NM
CXF,small_airport,Coldfoot Airport,67.25219726559999,-150.203994751,1042,Alaska,AK
AFF,small_airport,USAF Academy Airfield,38.972497,-104.821125,6572,Colorado,CO
CNK,small_airport,Blosser Municipal Airport,39.549301147499996,-97.6522979736,1486,Kansas,KS
CEV,small_airport,Mettel Field,39.6985015869,-85.129699707,867,Indiana,IN
CZC,small_airport,Copper Center 2 Airport,61.943713,-145.299398,1150,Alaska,AK
CRO,small_airport,Corcoran Airport,36.102502,-119.595001,197,California,CA
CSQ,small_airport,Creston Municipal Airport,41.021400451699996,-94.36329650879999,1300,Iowa,IA
DGL,small_airport,Douglas Municipal Airport,31.3425998688,-109.505996704,4173,Arizona,AZ
DRU,small_airport,Drummond Airport,46.621599,-113.201751,4245,Montana,MT
ESW,small_airport,Easton State Airport,47.2541999817,-121.185997009,2226,Washington,WA
UCE,small_airport,Eunice Airport,30.466299057007,-92.423797607422,42,Louisiana,LA
MTX,small_airport,Metro Field,64.80680084229999,-147.761993408,432,Alaska,AK
FMH,small_airport,Cape Cod Coast Guard Air Station,41.657899,-70.52163,131,Massachusetts,MA
FXY,small_airport,Forest City Municipal Airport,43.23469925,-93.62409973,1229,Iowa,IA
FCY,small_airport,Forrest City Municipal Airport,34.942001342800005,-90.7750015259,249,Arkansas,AR
FOB,small_airport,Fort Bragg Airport,39.472445,-123.795319,71,California,CA
FSU,small_airport,Fort Sumner Municipal Airport,34.4833984375,-104.217002869,4165,New Mexico,NM
GRN,small_airport,Gordon Municipal Airport,42.8059997559,-102.175003052,3562,Nebraska,NE
HPT,small_airport,Hampton Municipal Airport,42.7237014771,-93.22630310059999,1176,Iowa,IA
HDE,small_airport,Brewster Field,40.452099,-99.336502,2313,Nebraska,NE
HLM,small_airport,Park Township Airport,42.795898,-86.162003,603,Michigan,MI
HUD,small_airport,Humboldt Municipal Airport,42.734831,-94.245315,1093,Iowa,IA
INS,small_airport,Creech Air Force Base,36.587200164799995,-115.672996521,3133,Nevada,NV
EFW,small_airport,Jefferson Municipal Airport,42.0102005,-94.34259796,1044,Iowa,IA
JDN,small_airport,Jordan Airport,47.3288002014,-106.95300293,2662,Montana,MT
KNK,small_airport,Kokhanok Airport,59.433200836199994,-154.804000854,115,Alaska,AK
LGD,small_airport,La Grande/Union County Airport,45.2901992798,-118.007003784,2717,Oregon,OR
REE,small_airport,Reese Airpark,33.590301513672,-102.03700256348,3338,Texas,TX
RRL,small_airport,Merrill Municipal Airport,45.1988983154,-89.7128982544,1318,Wisconsin,WI
KEB,small_airport,Nanwalek Airport,59.3521003723,-151.925003052,27,Alaska,AK
OMK,small_airport,Omak Airport,48.4644012451,-119.517997742,1305,Washington,WA
OZA,small_airport,Ozona Municipal Airport,30.735300064087,-101.20300292969,2381,Texas,TX
PHT,small_airport,Henry County Airport,36.338199615499995,-88.38289642330001,580,Tennessee,TN
PKF,small_airport,Park Falls Municipal Airport,45.955001831055,-90.42440032959,1500,Wisconsin,WI
XPR,small_airport,Pine Ridge Airport,43.020902,-102.506089,3333,South Dakota,SD
PWD,small_airport,Sher-Wood Airport,48.790298461914,-104.53399658203,2250,Montana,MT
PXL,small_airport,Polacca Airport,35.7916984558,-110.422996521,5573,Arizona,AZ
RGR,small_airport,Ranger Municipal Airport,32.4525985718,-98.682800293,1470,Texas,TX
RDV,small_airport,Red Devil Airport,61.7881011963,-157.350006104,174,Alaska,AK
RDB,small_airport,Red Dog Airport,68.032097,-162.899002,969,Alaska,AK
RLA,small_airport,Rolla Downtown Airport,37.935699462890625,-91.8134994506836,987,Missouri,MO
WBB,small_airport,Stebbins Airport,63.5159988403,-162.277999878,14,Alaska,AK
SRV,small_airport,Stony River 2 Airport,61.7896995544,-156.589004517,230,Alaska,AK
SUM,small_airport,Sumter Airport,33.994998931885,-80.361297607422,182,South Carolina,SC
WTL,small_airport,Tuntutuliak Airport,60.3353004456,-162.667007446,16,Alaska,AK
UNK,small_airport,Unalakleet Airport,63.88840103,-160.798996,27,Alaska,AK
UKN,small_airport,Waukon Municipal Airport,43.280498504639,-91.469497680664,1281,Iowa,IA
EBS,small_airport,Webster City Municipal Airport,42.43659973,-93.86889648,1122,Iowa,IA
WBK,small_airport,West Branch Community Airport,44.244801,-84.179802,882,Michigan,MI
WOW,small_airport,Willow Airport,61.7542,-150.052002,221,Alaska,AK
LNP,small_airport,Lonesome Pine Airport,36.9874992371,-82.5299987793,2684,Virginia,VA
WKK,medium_airport,Aleknagik / New Airport,59.2826004028,-158.617996216,66,Alaska,AK
HSL,medium_airport,Huslia Airport,65.69789886,-156.3509979,220,Alaska,AK
ANV,medium_airport,Anvik Airport,62.646702,-160.190994,291,Alaska,AK
MLL,medium_airport,Marshall Don Hunter Sr Airport,61.8642997742,-162.026000977,103,Alaska,AK
STG,medium_airport,St George Airport,56.577345,-169.663823,125,Alaska,AK
SNP,medium_airport,St Paul Island Airport,57.166311,-170.222555,63,Alaska,AK
MCB,medium_airport,McComb-Pike County Airport / John E Lewis Field,31.178499,-90.471901,413,Mississippi,MS
EHM,medium_airport,Cape Newenham LRRS Airport,58.646400451699996,-162.06300354,541,Alaska,AK
FBK,medium_airport,Ladd Army Airfield,64.837502,-147.613998,454,Alaska,AK
ILI,medium_airport,Iliamna Airport,59.75439835,-154.9109955,192,Alaska,AK
SVW,medium_airport,Sparrevohn LRRS Airport,61.09740067,-155.5740051,1585,Alaska,AK
ATK,medium_airport,Atqasuk Edward Burnell Sr Memorial Airport,70.46704,-157.436013,96,Alaska,AK
BKC,medium_airport,Buckland Airport,65.981598,-161.149002,31,Alaska,AK
CCY,medium_airport,Northeast Iowa Regional Airport,43.0726013184,-92.6108016968,1125,Iowa,IA
DRG,medium_airport,Deering Airport,66.069603,-162.766006,21,Alaska,AK
MMT,medium_airport,Mc Entire Joint National Guard Base,33.92079926,-80.80130005,254,South Carolina,SC
MUI,medium_airport,Muir Army Air Field (Fort Indiantown Gap) Airport,40.435214,-76.568661,488,Pennsylvania,PA
FRI,medium_airport,Marshall Army Air Field,39.053021,-96.764202,1065,Kansas,KS
NEL,medium_airport,Lakehurst Maxfield Field Airport,40.03329849,-74.353302,101,New Jersey,NJ
MYU,medium_airport,Mekoryuk Airport,60.37139892578125,-166.27099609375,48,Alaska,AK
DRA,medium_airport,Desert Rock Airport,36.6194,-116.032997,3314,Nevada,NV
ENN,medium_airport,Nenana Municipal Airport,64.548772,-149.074516,362,Alaska,AK
PTU,medium_airport,Platinum Airport,59.01139831542969,-161.82000732421875,15,Alaska,AK
KPC,medium_airport,Port Clarence Coast Guard Station,65.2537002563,-166.85899353,10,Alaska,AK
SHH,medium_airport,Shishmaref Airport,66.249604,-166.089112,12,Alaska,AK
VAK,small_airport,Chevak Airport,61.5409,-165.6005,75,Alaska,AK
KLG,small_airport,Kalskag Airport,61.53630065917969,-160.34100341796875,55,Alaska,AK
WLK,small_airport,Selawik Airport,66.600098,-159.985992,17,Alaska,AK
KBC,small_airport,Birch Creek Airport,66.2740020752,-145.824005127,450,Alaska,AK
CHU,small_airport,Chuathbaluk Airport,61.579102,-159.216003,244,Alaska,AK
HNH,small_airport,Hoonah Airport,58.0961,-135.410111,19,Alaska,AK
MYK,small_airport,May Creek Airport,61.3357009888,-142.68699646,1650,Alaska,AK
SXP,small_airport,Nunam Iqua Airport,62.520599,-164.848006,12,Alaska,AK
KWN,small_airport,Quinhagak Airport,59.7551,-161.845,42,Alaska,AK
SMK,small_airport,St Michael Airport,63.49010086,-162.1100006,98,Alaska,AK
WAA,small_airport,Wales Airport,65.622593,-168.095,22,Alaska,AK
CYT,small_airport,Yakataga Airport,60.080974,-142.494541,12,Alaska,AK
KFP,small_airport,False Pass Airport,54.8474006652832,-163.41000366210938,20,Alaska,AK
KAL,small_airport,Kaltag Airport,64.31909943,-158.7409973,181,Alaska,AK
KVC,small_airport,King Cove Airport,55.11629867553711,-162.26600646972656,155,Alaska,AK
AKK,small_airport,Akhiok Airport,56.9387016296,-154.182998657,44,Alaska,AK
AIV,small_airport,George Downer Airport,33.106499,-88.1978,150,Alabama,AL
ADR,small_airport,Robert F Swinnie Airport,33.4516983032,-79.5261993408,26,South Carolina,SC
AXX,small_airport,Angel Fire Airport,36.422000885,-105.290000916,8380,New Mexico,NM
ATE,small_airport,Antlers Municipal Airport,34.1926002502,-95.6499023438,575,Oklahoma,OK
AKB,small_airport,Atka Airport,52.220299,-174.205994,57,Alaska,AK
HLB,small_airport,Hillenbrand Industries Airport,39.344501495399996,-85.25830078119999,973,Indiana,IN
BCC,small_airport,Bear Creek 3 Airport,63.5733160384,-156.149454117,740,Alaska,AK
BCS,small_airport,Southern Seaplane Airport,29.866078,-90.021608,,Louisiana,LA
BVU,small_airport,Beluga Airport,61.1721992493,-151.044006348,130,Alaska,AK
BBB,small_airport,Benson Municipal Airport,45.331901550299996,-95.6505966187,1039,Minnesota,MN
BMX,small_airport,Big Mountain Airport,59.362274,-155.260148,663,Alaska,AK
BXA,small_airport,George R Carr Memorial Air Field,30.813699722299997,-89.8649978638,119,Louisiana,LA
BYA,small_airport,Boundary Airport,64.0783004761,-141.113006592,2940,Alaska,AK
KTS,small_airport,Brevig Mission Airport,65.3312988281,-166.466003418,38,Alaska,AK
TTO,small_airport,Britton Municipal Airport,45.815200805664,-97.743103027344,1318,South Dakota,SD
TZC,small_airport,Tuscola Area Airport,43.458801,-83.445503,701,Michigan,MI
CWS,small_airport,Center Island Airport,48.4901008606,-122.832000732,115,Washington,WA
NCN,small_airport,Chenega Bay Airport,60.077602,-147.99468,72,Alaska,AK
COM,small_airport,Coleman Municipal Airport,31.841100692699996,-99.4036026001,1697,Texas,TX
DUF,small_airport,Pine Island Airport,36.2535018921,-75.7884979248,16,North Carolina,NC
CCG,small_airport,Crane County Airport,31.415100097699998,-102.362998962,2552,Texas,TX
CSE,small_airport,Crested Butte Airpark,38.851918,-106.928341,8980,Colorado,CO
CKD,small_airport,Crooked Creek Airport,61.8679008484,-158.134994507,178,Alaska,AK
DCK,small_airport,Dahl Creek Airport,66.9432983398,-156.904998779,260,Alaska,AK
DTR,small_airport,Decatur Shores Airport,48.499801635699995,-122.814002991,38,Washington,WA
DJN,small_airport,Delta Junction Airport,64.0503997803,-145.716995239,1150,Alaska,AK
DBS,small_airport,Dubois Municipal Airport,44.162057,-112.220581,5123,Idaho,ID
DPG,small_airport,Michael AAF (Dugway Proving Ground) Airport,40.197396,-112.935094,4349,Utah,UT
ECA,small_airport,Iosco County Airport,44.312801,-83.422302,606,Michigan,MI
ERR,small_airport,Errol Airport,44.7924995422,-71.1641998291,1245,New Hampshire,NH
ESO,small_airport,Ohkay Owingeh Airport,36.026133,-106.045443,5790,New Mexico,NM
FBY,small_airport,Fairbury Municipal Airport,40.182998657199995,-97.16929626459999,1479,Nebraska,NE
FMS,small_airport,Fort Madison Municipal Airport,40.659113,-91.327763,724,Iowa,IA
WFK,small_airport,Northern Aroostook Regional Airport,47.2854995728,-68.31279754639999,988,Maine,ME
SSW,small_airport,Stuart Island Airpark,48.673379,-123.175439,10,Washington,WA
AQY,small_airport,Girdwood-Alyeska Airport,60.968774,-149.119792,150,Alaska,AK
GDW,small_airport,Gladwin Zettel Memorial Airport,43.9706001282,-84.47499847410002,776,Michigan,MI
GLV,small_airport,Golovin Airport,64.5504989624,-163.007003784,59,Alaska,AK
GFD,small_airport,Pope Field,39.790715,-85.735019,895,Indiana,IN
GEY,small_airport,South Big Horn County Airport,44.51679993,-108.0830002,3939,Wyoming,WY
HSB,small_airport,Harrisburg-Raleigh Airport,37.811298,-88.550301,398,Illinois,IL
APT,small_airport,Marion County Airport - Brown Field,35.060699,-85.585297,641,Tennessee,TN
KUK,small_airport,Kasigluk Airport,60.87440109,-162.5240021,48,Alaska,AK
KDK,small_airport,Kodiak Municipal Airport,57.8059005737,-152.37399292,139,Alaska,AK
KOT,small_airport,Kotlik Airport,63.0306015015,-163.533004761,15,Alaska,AK
LKK,small_airport,Kulik Lake Airport,58.9821014404,-155.121002197,717,Alaska,AK
UUK,small_airport,Ugnu-Kuparuk Airport,70.33080291750001,-149.598007202,67,Alaska,AK
KWT,small_airport,Kwethluk Airport,60.790298461899994,-161.444000244,25,Alaska,AK
KWK,small_airport,Kwigillingok Airport,59.876499,-163.169005,18,Alaska,AK
LVD,small_airport,Lime Village Airport,61.3591003418,-155.440002441,552,Alaska,AK
LIV,small_airport,Livengood Camp Airport,65.467,-148.6534,425,Alaska,AK
LLX,small_airport,Caledonia County Airport,44.5690994263,-72.0179977417,1188,Vermont,VT
LYO,small_airport,Lyons-Rice County Municipal Airport,38.34280014,-98.22689819,1691,Kansas,KS
AGO,small_airport,Magnolia Municipal Airport / Ralph C Weiser Field,33.228001,-93.217002,319,Arkansas,AR
MXA,small_airport,Manila Municipal Airport,35.894402,-90.154602,242,Arkansas,AR
MLY,small_airport,Manley Hot Springs Airport,64.99759674069999,-150.643997192,270,Alaska,AK
LMA,small_airport,Minchumina Airport,63.886002,-152.302002,678,Alaska,AK
MVE,small_airport,Montevideo Chippewa County Airport,44.969101,-95.710297,1034,Minnesota,MN
MHN,small_airport,Hooker County Airport,42.042155,-101.059113,3260,Nebraska,NE
CEY,small_airport,Kyle Oakley Field,36.66460037,-88.37280273,577,Kentucky,KY
NNK,small_airport,Naknek Airport,58.735633,-157.02216,70,Alaska,AK
NLG,small_airport,Nelson Lagoon Airport,56.007499694824,-161.16000366211,14,Alaska,AK
NME,small_airport,Nightmute Airport,60.469129,-164.70407,4,Alaska,AK
OWK,small_airport,Central Maine/Norridgewock Airport,44.7155,-69.866501,270,Maine,ME
ZNC,small_airport,Nyac Airport,60.9807014465,-159.994003296,460,Alaska,AK
OTN,small_airport,Ed-Air Airport,38.851782,-87.49987,426,Indiana,IN
PPA,small_airport,Perry Lefors Field,35.612998962402,-100.99600219727,3245,Texas,TX
WPO,small_airport,North Fork Valley Airport,38.8316993713,-107.646003723,5798,Colorado,CO
PRO,small_airport,Perry Municipal Airport,41.82799911,-94.15989685,1013,Iowa,IA
KPV,small_airport,Perryville Airport,55.905725,-159.162188,29,Alaska,AK
PIP,small_airport,Pilot Point Airport,57.5803985596,-157.572006226,57,Alaska,AK
PCU,small_airport,Poplarville Pearl River County Airport,30.785999298096,-89.504501342773,320,Mississippi,MS
PRW,small_airport,Prentice Airport,45.538313,-90.275978,1578,Wisconsin,WI
RCT,small_airport,Nartron Field,43.9000015259,-85.5167007446,1055,Michigan,MI
RSH,small_airport,Russian Mission Airport,61.7788848877,-161.319458008,51,Alaska,AK
SLO,small_airport,Salem–Leckrone Airport,38.642899,-88.964203,573,Illinois,IL
SCB,small_airport,Scribner State Airport,41.610298156738,-96.629898071289,1325,Nebraska,NE
JCY,small_airport,LBJ Ranch Airport,30.251801,-98.622498,1515,Texas,TX
SUD,small_airport,Stroud Municipal Airport,35.789600372314,-96.655700683594,900,Oklahoma,OK
THP,small_airport,Hot Springs County Airport,43.713602,-108.389687,4895,Wyoming,WY
OOK,small_airport,Toksook Bay Airport,60.54140091,-165.0870056,59,Alaska,AK
XSD,small_airport,Tonopah Test Range Airport,37.7988014221,-116.78099823,5549,Nevada,NV
TLT,small_airport,Tuluksak Airport,61.086973,-160.922842,30,Alaska,AK
TNK,small_airport,Tununak Airport,60.575500488281,-165.27200317383,14,Alaska,AK
VEE,small_airport,Venetie Airport,67.0086975098,-146.365997314,574,Alaska,AK
VRS,small_airport,Roy Otten Memorial Airfield,38.427799224854,-92.875198364258,1030,Missouri,MO
WAL,small_airport,Wallops Flight Facility Airport,37.940813,-75.462255,40,Virginia,VA
WAY,small_airport,Greene County Airport,39.90112,-80.130733,1069,Pennsylvania,PA
EPG,small_airport,Browns Airport,40.8675003052,-96.1100006104,1183,Nebraska,NE
CEA,small_airport,Cessna Aircraft Field,37.648601532,-97.2506027222,1378,Kansas,KS
HCR,medium_airport,Holy Cross Airport,62.18830108642578,-159.77499389648438,70,Alaska,AK
CZF,medium_airport,Cape Romanzof LRRS Airport,61.78030014,-166.0390015,464,Alaska,AK
TLJ,medium_airport,Tatalina LRRS Airport,62.894401550299996,-155.977005005,964,Alaska,AK
UTO,medium_airport,Indian Mountain LRRS Airport,65.99279785,-153.7039948,1273,Alaska,AK
BYS,medium_airport,Bicycle Lake Army Air Field,35.2804985046,-116.629997253,2350,California,CA
POE,medium_airport,Polk Army Air Field,31.0447998,-93.1917038,330,Louisiana,LA
KVL,medium_airport,Kivalina Airport,67.73619842529297,-164.56300354003906,13,Alaska,AK
RBY,medium_airport,Ruby Airport,64.727203,-155.470001,658,Alaska,AK
SDP,medium_airport,Sand Point Airport,55.314998626708984,-160.5229949951172,21,Alaska,AK
KCQ,small_airport,Chignik Lake Airport,56.2550010681,-158.774993896,50,Alaska,AK
CZN,small_airport,Chisana Airport,62.0712013245,-142.04800415,3318,Alaska,AK
HKB,small_airport,Healy Lake Airport,63.9958,-144.6926,1180,Alaska,AK
HUS,small_airport,Hughes Airport,66.04109955,-154.2630005,299,Alaska,AK
KGK,small_airport,Koliganek Airport,59.726600647,-157.259002686,269,Alaska,AK
KLL,small_airport,Levelock Airport,59.12606,-156.860906,39,Alaska,AK
WWT,small_airport,Mertarvik Airport,60.810278,-164.449444,346,Alaska,AK
ORV,small_airport,Robert (Bob) Curtis Memorial Airport,66.817902,-161.018997,55,Alaska,AK
OLH,small_airport,Old Harbor Airport,57.218102,-153.270004,55,Alaska,AK
KOZ,small_airport,Ouzinkie Airport,57.942094,-152.464314,55,Alaska,AK
ORI,small_airport,Port Lions Airport,57.884905,-152.847719,52,Alaska,AK
RMP,small_airport,Rampart Airport,65.507896,-150.141007,302,Alaska,AK
SHG,small_airport,Shungnak Airport,66.88809967041,-157.16200256348,197,Alaska,AK
TEK,small_airport,Tatitlek Airport,60.871449,-146.690297,62,Alaska,AK
KCL,small_airport,Chignik Lagoon Airport,56.31119919,-158.5359955,25,Alaska,AK
KEK,small_airport,Ekwok Airport,59.3568000793457,-157.4709930419922,135,Alaska,AK
IGG,small_airport,Igiugig Airport,59.32400131225586,-155.90199279785156,90,Alaska,AK
WNA,small_airport,Napakiak Airport,60.69029998779297,-161.97900390625,17,Alaska,AK
KNW,small_airport,New Stuyahok Airport,59.4499015808,-157.32800293,364,Alaska,AK
IKO,small_airport,Nikolski Air Station,52.94160079956055,-168.8489990234375,77,Alaska,AK
UGB,small_airport,Ugashik Bay Airport,57.424052,-157.74479,132,Alaska,AK
AHF,small_airport,Arapahoe Municipal Airport,40.341576,-99.907839,2270,Nebraska,NE
ASY,small_airport,Ashley Municipal Airport,46.0238990784,-99.3526000977,2032,North Dakota,ND
BWL,small_airport,Earl Henry Airport,36.7958984375,-97.3170013428,1054,Oklahoma,OK
BSW,small_airport,Boswell Bay Airport,60.4230995178,-146.145996094,230,Alaska,AK
APH,small_airport,Mary Walker LZ Airport,38.068631,-77.319318,220,Virginia,VA
BWM,small_airport,Bowman Regional Airport,46.1655193,-103.30075,2965,North Dakota,ND
BDF,small_airport,Rinkenberger Restricted Landing Area,41.230899810800004,-89.61569976810001,808,Illinois,IL
BZT,small_airport,Eagle Air Park,28.982200622559,-95.579696655273,15,Texas,TX
BUB,small_airport,Cram Field,41.776699066199996,-99.14969635010002,2182,Nebraska,NE
CDN,small_airport,Woodward Field,34.2835998535,-80.56490325930001,302,South Carolina,SC
CDL,small_airport,Candle 2 Airport,65.907699585,-161.925994873,15,Alaska,AK
CTK,small_airport,Canton Municipal Airport,43.308899,-96.570999,1290,South Dakota,SD
UMM,small_airport,Summit Airport,63.331501,-149.126999,2409,Alaska,AK
CEM,small_airport,Central Airport,65.57379913,-144.7830048,937,Alaska,AK
CIK,small_airport,Chalkyitsik Airport,66.6449966431,-143.740005493,544,Alaska,AK
WCR,small_airport,Chandalar Lake Airport,67.5045013428,-148.483001709,1920,Alaska,AK
CYF,small_airport,Chefornak Airport,60.136667,-164.279167,49,Alaska,AK
CEX,small_airport,Chena Hot Springs Airport,65.0518035889,-146.04699707,1195,Alaska,AK
CKX,small_airport,Chicken Airport,64.0712966919,-141.95199585,1640,Alaska,AK
CZO,small_airport,Chistochina Airport,62.5634994507,-144.669006348,1850,Alaska,AK
IRC,small_airport,Circle City (New) Airport,65.827673,-144.076195,613,Alaska,AK
CHP,small_airport,Circle Hot Springs Airport,65.485496521,-144.610992432,956,Alaska,AK
CLP,small_airport,Clarks Point Airport,58.83369827,-158.529007,80,Alaska,AK
CBK,small_airport,Shalz Field,39.42750168,-101.0469971,3187,Kansas,KS
PML,small_airport,Port Moller Airport,56.0060005188,-160.561004639,20,Alaska,AK
KCR,small_airport,Colorado Creek Airport,63.5676994324,-155.988998413,860,Alaska,AK
JLA,small_airport,Quartz Creek Airport,60.484235,-149.722909,450,Alaska,AK
CIL,small_airport,Council Airport,64.89790344240001,-163.70300293,85,Alaska,AK
CKR,small_airport,Crane Island Airstrip,48.5978,-122.9979,108,Washington,WA
DGN,small_airport,Dahlgren Naval Surface Warfare Center Airport,38.3325,-77.037201,18,Virginia,VA
DLL,small_airport,Dillon County Airport,34.4491004944,-79.368598938,133,South Carolina,SC
EAA,small_airport,Eagle Airport,64.77639771,-141.151001,908,Alaska,AK
WDN,small_airport,Waldron Airstrip,48.7118,-123.017998,140,Washington,WA
KKU,small_airport,Ekuk Airport,58.8111991882,-158.559005737,30,Alaska,AK
ELI,small_airport,Elim Airport,64.61470032,-162.2720032,162,Alaska,AK
MOS,small_airport,Moses Point Airport,64.694116,-162.060699,14,Alaska,AK
FWL,small_airport,Farewell Airport,62.509327,-153.892279,1535,Alaska,AK
FLT,small_airport,Flat Airport,62.452598571799996,-157.988998413,309,Alaska,AK
GAG,small_airport,Gage Heibeck Airport,36.295502,-99.776398,2223,Oklahoma,OK
GBH,small_airport,Galbraith Lake Airport,68.4796981812,-149.490005493,2663,Alaska,AK
KGZ,small_airport,Glacier Creek Airport,61.4551010132,-142.380996704,2380,Alaska,AK
GWV,small_airport,Glendale Fokker Field,39.948699951200005,-80.7594985962,648,West Virginia,WV
GMT,small_airport,Granite Mountain Air Station,65.40209961,-161.2810059,1313,Alaska,AK
HAY,small_airport,Haycock Airport,65.20099639889999,-161.156997681,175,Alaska,AK
HED,small_airport,Herendeen Bay Airport,55.801399231,-160.899002075,20,Alaska,AK
AHC,small_airport,Amedee Army Air Field,40.26620102,-120.1529999,4012,California,CA
HFF,small_airport,Mackall Army Air Field,35.036087,-79.498615,376,North Carolina,NC
HGZ,small_airport,Hog River Airport,66.2161026,-155.6690063,534,Alaska,AK
ICY,small_airport,Icy Bay Airport,59.966269,-141.660118,50,Alaska,AK
IML,small_airport,Imperial Municipal Airport,40.50930023,-101.6210022,3275,Nebraska,NE
NEN,small_airport,Whitehouse Naval Outlying Field,30.353900909424,-81.87190246582,99,Florida,FL
KKK,small_airport,Kalakaket Creek AS Airport,64.4166256967,-156.820392609,1598,Alaska,AK
KYK,small_airport,Karluk Airport,57.5671005249,-154.449996948,137,Alaska,AK
DRF,small_airport,Drift River Airport,60.588901519800004,-152.162002563,30,Alaska,AK
KPN,small_airport,Kipnuk Airport,59.932998657199995,-164.031005859,11,Alaska,AK
OBU,small_airport,Kobuk Airport,66.9123001099,-156.897003174,137,Alaska,AK
KKA,small_airport,Koyuk Alfred Adams Airport,64.9394989014,-161.154006958,154,Alaska,AK
KYU,small_airport,Koyukuk Airport,64.8760986328,-157.727005005,149,Alaska,AK
QKA,small_airport,Aban Uqua Airportse,-14.735092,-91.112751,,Idaho,ID
KLN,small_airport,Larsen Bay Airport,57.535099,-153.977993,87,Alaska,AK
OEA,small_airport,O'Neal Airport,38.68521,-87.543138,414,Illinois,IL
LEM,small_airport,Lemmon Municipal Airport,45.9187011719,-102.106002808,2571,South Dakota,SD
LSK,small_airport,Lusk Municipal Airport,42.753799438499996,-104.404998779,4964,Wyoming,WY
KMO,small_airport,Manokotak Airport,58.990200042699996,-159.050003052,100,Alaska,AK
MMS,small_airport,Selfs Airport,34.231499,-90.289597,162,Mississippi,MS
MGI,small_airport,National Wildlife Refuge Airport,28.323,-96.464,7,Texas,TX
UCC,small_airport,Yucca Airstrip,36.934661,-116.00596,3919,Nevada,NV
MDO,small_airport,Middleton Island Airport,59.4499015808,-146.307006836,100,Alaska,AK
MNT,small_airport,Minto Al Wright Airport,65.1437,-149.369995,460,Alaska,AK
MXC,small_airport,Monticello Airport,37.93243,-109.341225,6966,Utah,UT
PKA,small_airport,Napaskiak Airport,60.70289993,-161.7779999,24,Alaska,AK
ECS,small_airport,Mondell Field,43.88379,-104.314156,4174,Wyoming,WY
NIB,small_airport,Nikolai Airport,63.0186,-154.358002,441,Alaska,AK
NNL,small_airport,Nondalton Airport,59.980201721191,-154.8390045166,314,Alaska,AK
NUL,small_airport,Nulato Airport,64.729301,-158.074005,399,Alaska,AK
PNU,small_airport,Panguitch Municipal Airport,37.84519958,-112.3919983,6763,Utah,UT
PDB,small_airport,Pedro Bay Airport,59.796925,-154.129994,45,Alaska,AK
LNI,small_airport,Point Lonely Short Range Radar Site Airfield,70.911118,-153.237766,17,Alaska,AK
PTA,small_airport,Port Alsworth Airport,60.201681,-154.325863,280,Alaska,AK
